EDITION,NAME,TOKEN,ATTRIBUTE:COLLECTION,ATTRIBUTE:TITLE,ATTRIBUTE:MINTAGE,ATTRIBUTE:POWER,ATTRIBUTE:YEAR,ATTRIBUTE:EDITION,ATTRIBUTE:SCORE,RANKING,MEDIA:ORIGINAL,MEDIA:THUMBNAIL
166,Emidas Genesis Act 6,GNOGENDUP-814470-048E,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
167,Emidas Genesis Act 6,GNOGENDUP-814470-048F,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
168,Emidas Genesis Act 6,GNOGENDUP-814470-0490,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
169,Emidas Genesis Act 6,GNOGENDUP-814470-0491,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
170,Emidas Genesis Act 6,GNOGENDUP-814470-0492,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
171,Emidas Genesis Act 6,GNOGENDUP-814470-0493,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
172,Emidas Genesis Act 6,GNOGENDUP-814470-0494,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
173,Emidas Genesis Act 6,GNOGENDUP-814470-0495,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
174,Emidas Genesis Act 6,GNOGENDUP-814470-0496,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
175,Emidas Genesis Act 6,GNOGENDUP-814470-0497,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
176,Emidas Genesis Act 6,GNOGENDUP-814470-0498,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
177,Emidas Genesis Act 6,GNOGENDUP-814470-0499,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
178,Emidas Genesis Act 6,GNOGENDUP-814470-049A,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
179,Emidas Genesis Act 6,GNOGENDUP-814470-049B,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
180,Emidas Genesis Act 6,GNOGENDUP-814470-049C,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
181,Emidas Genesis Act 6,GNOGENDUP-814470-049D,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
182,Emidas Genesis Act 6,GNOGENDUP-814470-049E,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
183,Emidas Genesis Act 6,GNOGENDUP-814470-049F,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
184,Emidas Genesis Act 6,GNOGENDUP-814470-04A0,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
185,Emidas Genesis Act 6,GNOGENDUP-814470-04A1,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
186,Emidas Genesis Act 6,GNOGENDUP-814470-04A2,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
187,Emidas Genesis Act 6,GNOGENDUP-814470-04A3,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
188,Emidas Genesis Act 6,GNOGENDUP-814470-04A4,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
189,Emidas Genesis Act 6,GNOGENDUP-814470-04A5,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
190,Emidas Genesis Act 6,GNOGENDUP-814470-04A6,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
191,Emidas Genesis Act 6,GNOGENDUP-814470-04A7,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
192,Emidas Genesis Act 6,GNOGENDUP-814470-04A8,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
193,Emidas Genesis Act 6,GNOGENDUP-814470-04A9,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
194,Emidas Genesis Act 6,GNOGENDUP-814470-04AA,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
195,Emidas Genesis Act 6,GNOGENDUP-814470-04AB,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
196,Emidas Genesis Act 6,GNOGENDUP-814470-04AC,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
197,Emidas Genesis Act 6,GNOGENDUP-814470-04AD,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
198,Emidas Genesis Act 6,GNOGENDUP-814470-04AE,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
199,Emidas Genesis Act 6,GNOGENDUP-814470-04AF,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
200,Emidas Genesis Act 6,GNOGENDUP-814470-04B0,Emidas Genesis,The Weight of The World,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%206%20GR%20FINAL%20NFT.mp4,
1,Emidas Genesis Act 7,GNOGENDUP-814470-04B1,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
2,Emidas Genesis Act 7,GNOGENDUP-814470-04B2,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
3,Emidas Genesis Act 7,GNOGENDUP-814470-04B3,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
4,Emidas Genesis Act 7,GNOGENDUP-814470-04B4,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
5,Emidas Genesis Act 7,GNOGENDUP-814470-04B5,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
6,Emidas Genesis Act 7,GNOGENDUP-814470-04B6,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
7,Emidas Genesis Act 7,GNOGENDUP-814470-04B7,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
8,Emidas Genesis Act 7,GNOGENDUP-814470-04B8,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
9,Emidas Genesis Act 7,GNOGENDUP-814470-04B9,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
10,Emidas Genesis Act 7,GNOGENDUP-814470-04BA,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
11,Emidas Genesis Act 7,GNOGENDUP-814470-04BB,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
12,Emidas Genesis Act 7,GNOGENDUP-814470-04BC,Emidas Genesis,All Roads Lead to Elrond,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%207%201st%20EDITION%20FINAL%20NFT.mp4,
13,Emidas Genesis Act 7,GNOGENDUP-814470-04BD,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
14,Emidas Genesis Act 7,GNOGENDUP-814470-04BE,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
15,Emidas Genesis Act 7,GNOGENDUP-814470-04BF,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
16,Emidas Genesis Act 7,GNOGENDUP-814470-04C0,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
17,Emidas Genesis Act 7,GNOGENDUP-814470-04C1,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
18,Emidas Genesis Act 7,GNOGENDUP-814470-04C2,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
19,Emidas Genesis Act 7,GNOGENDUP-814470-04C3,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
20,Emidas Genesis Act 7,GNOGENDUP-814470-04C4,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
21,Emidas Genesis Act 7,GNOGENDUP-814470-04C5,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
22,Emidas Genesis Act 7,GNOGENDUP-814470-04C6,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
23,Emidas Genesis Act 7,GNOGENDUP-814470-04C7,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
24,Emidas Genesis Act 7,GNOGENDUP-814470-04C8,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
25,Emidas Genesis Act 7,GNOGENDUP-814470-04C9,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
26,Emidas Genesis Act 7,GNOGENDUP-814470-04CA,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
27,Emidas Genesis Act 7,GNOGENDUP-814470-04CB,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
28,Emidas Genesis Act 7,GNOGENDUP-814470-04CC,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
29,Emidas Genesis Act 7,GNOGENDUP-814470-04CD,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
30,Emidas Genesis Act 7,GNOGENDUP-814470-04CE,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
31,Emidas Genesis Act 7,GNOGENDUP-814470-04CF,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
32,Emidas Genesis Act 7,GNOGENDUP-814470-04D0,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
33,Emidas Genesis Act 7,GNOGENDUP-814470-04D1,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
34,Emidas Genesis Act 7,GNOGENDUP-814470-04D2,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
35,Emidas Genesis Act 7,GNOGENDUP-814470-04D3,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
36,Emidas Genesis Act 7,GNOGENDUP-814470-04D4,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
37,Emidas Genesis Act 7,GNOGENDUP-814470-04D5,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
38,Emidas Genesis Act 7,GNOGENDUP-814470-04D6,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
39,Emidas Genesis Act 7,GNOGENDUP-814470-04D7,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
40,Emidas Genesis Act 7,GNOGENDUP-814470-04D8,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
41,Emidas Genesis Act 7,GNOGENDUP-814470-04D9,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
42,Emidas Genesis Act 7,GNOGENDUP-814470-04DA,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
43,Emidas Genesis Act 7,GNOGENDUP-814470-04DB,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
44,Emidas Genesis Act 7,GNOGENDUP-814470-04DC,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
45,Emidas Genesis Act 7,GNOGENDUP-814470-04DD,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
46,Emidas Genesis Act 7,GNOGENDUP-814470-04DE,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
47,Emidas Genesis Act 7,GNOGENDUP-814470-04DF,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
48,Emidas Genesis Act 7,GNOGENDUP-814470-04E0,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
49,Emidas Genesis Act 7,GNOGENDUP-814470-04E1,Emidas Genesis,All Roads Lead to Elrond,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%207%20GR%20FINAL%20NFT.mp4,
